date,pm25,retail,electricity,temperature,phase
2023-12-10,310.42857142857144,44.15074877976998,68.67142857142856,17.435714285714287,post_covid
2023-12-17,340.7142857142857,44.15074877976998,70.07142857142857,15.337142857142856,post_covid
2023-12-24,361.57142857142856,43.0868753151972,72.78571428571429,14.43142857142857,post_covid
2023-12-31,380.1428571428572,43.6188120474836,75.18571428571428,14.868571428571428,post_covid
2024-01-07,341.2857142857143,39.895254921478895,84.25714285714287,11.895714285714286,post_covid
2024-01-14,356.2857142857143,41.49106511833805,90.54285714285713,12.177142857142856,post_covid
2024-01-21,348.85714285714283,39.895254921478895,91.72857142857143,11.992857142857144,post_covid
2024-01-28,367.2857142857143,33.512014134042275,86.51428571428572,13.454285714285716,post_covid
2024-02-04,281.1428571428572,35.63976106318781,84.1857142857143,15.207142857142856,post_covid
2024-02-11,200.8571428571429,35.10782433090143,78.41428571428571,14.072857142857142,post_covid
